Filename,Angle (degrees),Displacement (pixels),Angle Cluster,Displacement Cluster
image0006235.jpg,9.701784460691664,12.011386830986131,0,1
image0006896.jpg,-2.033881206870745,9.113658817085478,2,1
image0008305.jpg,-5.553334242366114,8.437332844125988,1,1
image0009402.jpg,-13.215635417067425,9.325813802786472,1,1
image0010015.jpg,-4.058316742872851,7.564162438868498,1,1
image0010268.jpg,-4.408842722632115,9.074707048924994,1,1
image0010520.jpg,-8.424987435391833,8.567863551501853,1,1
image0012068.jpg,11.075326991283546,7.797523176300155,0,1
image0012110.jpg,-1.98097653168172,7.985538114564334,2,1
image0012197.jpg,0.4556717151284111,7.797523176300155,2,1
image0012392.jpg,10.463651516569753,8.713922512794854,0,1
image0012815.jpg,-8.159976469035701,11.321432905878028,1,1
image0013487.jpg,0.4556717151284111,8.067527044209458,2,1
image0013529.jpg,-15.252966113887334,10.802607371184596,1,1
image0013755.jpg,-5.370670314427364,14.758227746700785,1,1
image0014147.jpg,10.631182558171618,7.70779969369174,0,1
image0014523.jpg,3.0582339176282174,8.020604368491355,2,1
image0015214.jpg,-14.698396335184183,14.355500617694377,1,1
image0015481.jpg,3.019441926593416,13.745010948005143,2,1
image0015921.jpg,-7.138971653463034,7.811302438118478,1,1
image0016070.jpg,3.3665095412961645,9.75716803190539,2,1
image0016141.jpg,3.391345161549584,9.198779338305128,2,1
image0016554.jpg,16.206845378581438,9.44145467307896,0,1
image0017089.jpg,6.402534769101911,10.510824885039767,0,1
image0017894.jpg,2.0468119863229983,8.328698816045481,2,1
image0017983.jpg,5.425412443238715,10.759563099121024,0,1
image0018386.jpg,5.74575292049968,9.05921408555185,0,1
image0018464.jpg,7.165508522885344,7.87765876695051,0,1
image0018517.jpg,-1.0924859838495566,7.633991672663257,2,1
image0018915.jpg,-8.075093894819721,7.652844870318575,1,1
image0018980.jpg,1.963107473903379,9.203456480379264,2,1
image0018986.jpg,2.8416157455172235,10.37922952829052,2,1
image0019006.jpg,-6.669344633773387,8.865547632515712,1,1
image0019133.jpg,-1.0924859838495566,8.378136209761907,2,1
image0019274.jpg,-11.13650369516266,11.490321915167964,1,1
image0019610.jpg,-2.724158404735823,8.785254307917436,2,1
image0019657.jpg,0.4556717151284111,7.674791321397538,2,1
image0019691.jpg,3.8221323785582126,10.838701654794368,2,1
image0019695.jpg,-8.79044103043484,9.441554047245305,1,1
image0019898.jpg,4.334196217976117,12.09791178994631,2,1
image0020043.jpg,2.6167512033547826,10.432665607476942,2,1
image0020136.jpg,5.770217385073162,7.630919379388189,0,1
image0020192.jpg,-2.9107889483013905,7.87765876695051,2,1
image0020384.jpg,-8.075093894819721,8.360218907031445,1,1
image0020626.jpg,9.20183397768362,7.943262783534958,0,1
image0020692.jpg,-1.0131289992574133,11.24079789610596,2,1
image0020717.jpg,9.336330865648655,9.203456480379264,0,1
image0020889.jpg,3.4684592193117507,13.153175082105276,2,1
image0021094.jpg,-22.929549342085345,9.21485071834766,1,1
image0021263.jpg,3.0582339176282174,10.216668633078596,2,1
image0021428.jpg,-5.254921422371233,7.811302438118478,1,1
image0021714.jpg,-9.363628923629486,12.866589775936893,1,1
image0022094.jpg,-1.362631249323422,13.395191763300533,2,1
image0022353.jpg,-2.089132664684685,10.136499355738364,2,1
image0022500.jpg,-8.79044103043484,8.673238528056704,1,1
image0022547.jpg,2.430605726010388,10.012390858249068,2,1
image0022886.jpg,-6.064130036528574,7.783007777225021,1,1
image0023005.jpg,6.659119616820246,7.667307963490039,0,1
image0023163.jpg,-2.3370306505848726,8.803266528825361,2,1
image0023322.jpg,1.852852742424788,8.633050073245332,2,1
image0023416.jpg,12.984479424279922,7.969067846107031,0,1
image0023432.jpg,-0.6252524715322775,9.569732341577309,2,1
image0023635.jpg,0.4556717151284111,11.05749448502218,2,1
image0023706.jpg,-2.406733510983337,8.394538588300035,2,1
image0023860.jpg,6.464677672622936,9.24522266473952,0,1
image0023932.jpg,-1.5192622957535655,11.043631966105233,2,1
image0023995.jpg,-4.586779354042503,7.552691194074463,1,1
image0024055.jpg,0.4556717151284111,8.067527044209458,2,1
image0024086.jpg,-3.12066265986894,7.87765876695051,2,1
image0024128.jpg,-3.275725284032036,7.990352132231252,2,1
image0024432.jpg,11.239969582691012,10.387138830109285,0,1
image0024551.jpg,0.4556717151284111,9.160326603375662,2,1
image0024574.jpg,0.4556717151284111,13.088865795345498,2,1
image0024603.jpg,0.4556717151284111,8.437332844125988,2,1
image0024848.jpg,-0.9415093121679656,7.593543364394766,2,1
image0025056.jpg,1.924472429514236,7.70779969369174,2,1
image0025755.jpg,9.917993923154029,11.875341298254083,0,1
ffhq_1128.png,2.2455823233744807,9.025033196014302,2,1
image0026012.jpg,10.99485544375664,11.405481419331757,0,1
image0026081.jpg,1.887767899293058,9.334091707850476,2,1
image0026327.jpg,-2.6383863437887003,9.21485071834766,2,1
image0026349.jpg,9.917993923154029,13.483619342261028,0,1
image0026410.jpg,10.32147865821278,12.15261594663691,0,1
image0026428.jpg,5.844983475101821,9.504455547932194,0,1
image0026453.jpg,7.244646289567203,8.202749553100126,0,1
image0026558.jpg,-0.5859549608815628,10.171874090962865,2,1
image0026598.jpg,6.166264852628054,9.01206634844826,0,1
image0026606.jpg,-4.85887395481634,8.064609646686545,1,1
image0026763.jpg,3.959203359912869,9.247058147927811,2,1
image0026830.jpg,1.963107473903379,7.986517735410128,2,1
image0026849.jpg,15.979782711882669,8.236651598416348,0,1
image0027212.jpg,-1.6654246815330425,13.312714899884098,2,1
image0027295.jpg,-1.135468556066176,11.118165099553822,2,1
image0027322.jpg,-10.547869136621092,8.195351798907984,1,1
image0027652.jpg,-4.028934294416215,8.639240228132168,1,1
image0027850.jpg,-18.43041565458088,7.8285999204285535,1,1
image0027873.jpg,-13.114762670033077,11.696096072683025,1,1
image0027901.jpg,-0.5673584735394245,10.481168296071074,2,1
image0028056.jpg,6.625846810158021,8.688748799945806,0,1
image0028360.jpg,9.585848197407104,14.64395914869772,0,1
image0028523.jpg,4.9696601731296735,8.913436357876265,0,1
image0028573.jpg,12.399848903574746,18.157081352430428,0,1
image0028580.jpg,18.424811455285436,8.245830523100501,0,1
image0028588.jpg,-1.7900708507666605,9.272155031987698,2,1
image0028593.jpg,17.012743090765063,9.807313475069954,0,1
image0028622.jpg,2.945224637127567,7.981700540765533,2,1
image0028656.jpg,0.4556717151284111,8.593014068546575,2,1
image0028909.jpg,-14.287891121342325,9.030884394988588,1,1
image0029085.jpg,2.1913763040568,8.704302766042664,2,1
image0029178.jpg,0.4556717151284111,9.317741040052889,2,1
image0029323.jpg,0.4556717151284111,10.00320670226507,2,1
image0029381.jpg,4.541288495103287,7.617797368699156,0,1
image0029464.jpg,16.048482654394757,7.756156811896086,0,1
image0029673.jpg,4.446584813558191,7.948062479203377,0,1
image0029711.jpg,-4.738757192606395,8.06145671302447,1,1
image0029764.jpg,-2.2073290509387324,7.756156811896086,2,1
image0029778.jpg,10.536269702670731,7.750860904003437,0,1
image0029884.jpg,-13.580571752798068,12.58051826731922,1,1
image0029994.jpg,-10.257451307662626,8.327559796893496,1,1
image0030051.jpg,-1.7469264466373946,7.6733925125068305,2,1
image0030109.jpg,-7.910214408904178,7.950147984573674,1,1
image0030110.jpg,1.7576243877072864,7.573342956939772,2,1
image0030165.jpg,7.408629183302327,10.422783498970178,0,1
image0030314.jpg,9.20183397768362,12.072691852880691,0,1
image0030503.jpg,-2.784028580973719,9.045204102878465,2,1
image0030816.jpg,12.984479424279922,10.547416010380005,0,1
image0030877.jpg,0.4556717151284111,11.9835124860841,2,1
image0030990.jpg,-20.58183931029341,14.995941061083464,1,1
image0031010.jpg,6.625846810158021,7.587312949428135,0,1
image0031054.jpg,13.45028850704492,13.45620205130452,0,1
image0031185.jpg,10.32147865821278,8.593014068546575,0,1
image0031339.jpg,-2.977958647322111,9.514121169752244,2,1
image0031404.jpg,4.640587840246827,9.046933755723597,0,1
image0031508.jpg,16.401067616051265,9.00414212279445,0,1
image0031623.jpg,-4.118249544772451,9.016043065952273,1,1
image0032134.jpg,1.4105129690006,8.518190154104587,2,1
image0032138.jpg,-12.992943336558106,10.409987082889172,1,1
image0032231.jpg,-11.744797012252372,9.105823001403424,1,1
image0032235.jpg,7.366898834153092,7.939444746608697,0,1
image0032656.jpg,-6.669344633773387,12.571137565910808,1,1
image0033123.jpg,18.55943474963504,12.50336172264988,0,1
image0033187.jpg,7.730676673017667,11.57953425247509,0,1
image0033244.jpg,0.4556717151284111,9.022504934402532,2,1
image0033263.jpg,-2.557115789054929,8.580258676647649,2,1
image0033300.jpg,4.469847410539437,12.365691565474824,0,1
image0033307.jpg,-9.204221363313923,8.911354104233913,1,1
image0033315.jpg,-6.254165092628522,13.104095774648574,1,1
image0033461.jpg,-5.400341870300546,7.725123532224821,1,1
image0033680.jpg,10.27497235388631,9.728866783573014,0,1
image0033690.jpg,3.4684592193117507,9.567546318210358,2,1
image0033901.jpg,9.66669825594508,11.522700514043684,0,1
image0033990.jpg,-0.6676309989470178,9.397023168700985,2,1
image0034035.jpg,-0.7134676127790077,7.593543364394766,2,1
image0034076.jpg,-10.854260758891805,9.113658817085478,1,1
image0034148.jpg,4.9696601731296735,10.44216112777164,0,1
image0034258.jpg,-0.6460344000779636,8.670762043493648,2,1
image0034518.jpg,15.710790418186187,9.046933755723597,0,1
image0034583.jpg,-6.064130036528574,10.3616545460668,1,1
image0034611.jpg,2.0922487567451293,8.376459532001743,2,1
image0034655.jpg,-4.058316742872851,8.826637390736053,1,1
image0034672.jpg,-5.116526088835386,8.748452296110223,1,1
image0034691.jpg,-7.971297306352261,12.006908301508613,1,1
image0034753.jpg,2.576768111789865,9.301387589327296,2,1
image0035051.jpg,9.20183397768362,9.556678723988451,0,1
image0035178.jpg,3.4684592193117507,9.397023168700985,2,1
image0035456.jpg,-9.363628923629486,10.630555267075708,1,1
image0035467.jpg,-9.204221363313923,10.51448277291204,1,1
image0035709.jpg,13.108228215686385,8.646595703351137,0,1
image0035771.jpg,2.364824148124787,9.353630823090413,2,1
image0035921.jpg,-6.850087818182414,8.179670082207194,1,1
image0036182.jpg,-15.068439281625846,8.068368454481288,1,1
image0036222.jpg,-0.5153502159507554,11.483688538031316,2,1
image0036300.jpg,-6.497285753045505,8.673238528056704,1,1
image0036566.jpg,0.4556717151284111,8.127014199118285,2,1
image0036627.jpg,-2.724158404735823,7.909370540148946,2,1
image0036707.jpg,-5.254921422371233,7.950147984573674,1,1
image0037148.jpg,-11.520460729074944,10.824791565107637,1,1
image0037170.jpg,25.02284303572973,11.733190735562887,0,1
image0037390.jpg,10.893147066246591,8.205252104575512,0,1
image0037411.jpg,-4.85887395481634,8.694035207951925,1,1
image0037592.jpg,-0.8462809574504642,7.517269449688157,2,1
image0037744.jpg,3.2483740808416948,8.050047078487093,2,1
image0037822.jpg,-8.516954899767981,11.240621139948882,1,1
image0037958.jpg,3.6953720112305417,9.504455547932194,2,1
image0038293.jpg,-4.058316742872851,8.741742079710937,1,1
image0038348.jpg,-0.6052399751358166,10.630555267075708,2,1
image0038463.jpg,4.032006090125762,7.811302438118478,2,1
image0038495.jpg,3.2483740808416948,8.65752038097164,2,1
image0038518.jpg,1.4105129690006,11.54085248447458,2,1
image0038821.jpg,-6.455555403896271,8.84312766179072,1,1
image0038977.jpg,9.428298330024806,8.188750281041827,0,1
image0039638.jpg,6.311685300557369,9.00414212279445,0,1
image0039643.jpg,-0.6252524715322775,11.480566612334048,2,1
image0039790.jpg,0.4556717151284111,9.399518951219989,2,1
image0039866.jpg,-14.799446987929365,8.338163631184315,1,1
image0039968.jpg,18.04809627731001,9.700581109437495,0,1
image0040235.jpg,-7.040185924601447,11.858579286888748,1,1
image0040300.jpg,8.444998481525309,11.9835124860841,0,1
image0040501.jpg,9.701784460691664,8.645992494674616,0,1
image0040709.jpg,1.5573778303347858,9.65096122394726,2,1
image0041058.jpg,4.940277724673037,13.255031380391356,0,1
image0041104.jpg,-2.406733510983337,9.668234027894409,2,1
image0041236.jpg,3.5497297740455225,7.894281296881495,2,1
image0041311.jpg,-5.553334242366114,8.461631297222336,1,1
image0041456.jpg,-7.451490987830046,8.103437245172925,1,1
image0041523.jpg,16.401067616051265,11.247784902722607,0,1
image0041650.jpg,4.854377070123944,13.64368821093906,0,1
image0041733.jpg,2.1403560330247027,8.47014779500712,2,1
image0041848.jpg,1.7576243877072864,7.825976925942052,2,1
image0041851.jpg,-2.146890487371396,8.477107994961631,2,1
image0041973.jpg,9.917993923154029,13.851499936977165,0,1
image0042011.jpg,1.5365959017890998,10.50207662292856,2,1
image0042331.jpg,1.78789156899805,11.446304239252724,2,1
image0042484.jpg,2.1403560330247027,8.491935026133495,2,1
ffhq_1087.png,2.1913763040568,7.552001524859506,2,1
ffhq_1112.png,4.692066514187252,8.920564973479694,0,1
ffhq_1186.png,0.4556717151284111,8.050047078487093,2,1
ffhq_1201.png,3.3180769412401587,7.6733925125068305,2,1
ffhq_122.png,2.0922487567451293,7.633991672663257,2,1
ffhq_1252.png,-1.8349383275101188,8.073056171288279,2,1
ffhq_1278.png,2.576768111789865,8.385013994490881,2,1
ffhq_1297.png,2.0922487567451293,7.83763353475399,2,1
ffhq_1343.png,0.4556717151284111,7.630919379388189,2,1
ffhq_1373.png,2.430605726010388,8.919175131780403,2,1
ffhq_1398.png,3.923900974045559,10.136202612633026,2,1
ffhq_1412.png,-3.012557543788737,7.587312949428135,2,1
ffhq_1439.png,4.541288495103287,8.785254307917436,0,1
ffhq_1510.png,-7.971297306352261,9.765412322810787,1,1
ffhq_1514.png,-3.4895145139091523,7.587312949428135,2,1
ffhq_1532.png,-1.2800328737999778,8.54832082342707,2,1
ffhq_1556.png,-1.22901260276788,7.663909668144496,2,1
ffhq_1588.png,0.4556717151284111,8.026568935682569,2,1
ffhq_1593.png,0.4556717151284111,8.026568935682569,2,1
ffhq_159.png,2.576768111789865,8.09132630004852,2,1
ffhq_1614.png,-6.896707644763949,8.828114477375173,1,1
ffhq_1662.png,2.430605726010388,8.59592628705349,2,1
ffhq_1702.png,-8.290490547426797,12.96684326613472,1,1
ffhq_170.png,0.4556717151284111,7.985538114564334,2,1
ffhq_1718.png,-1.22901260276788,8.824311064257833,2,1
ffhq_1721.png,2.1403560330247027,8.522620744638338,2,1
ffhq_1747.png,0.4556717151284111,8.346910249072769,2,1
ffhq_1761.png,-3.2357142713228644,7.51778519713688,2,1
ffhq_1794.png,0.4556717151284111,8.050047078487093,2,1
ffhq_1796.png,-1.180905326488307,9.284725960415816,2,1
ffhq_1878.png,2.364824148124787,8.174880627614957,2,1
ffhq_1884.png,-1.3919385508661848,8.073056171288279,2,1
ffhq_1899.png,-3.012557543788737,7.51778519713688,2,1
ffhq_1918.png,10.2380787469357,9.796533696668956,0,1
ffhq_1929.png,0.4556717151284111,7.750860904003437,2,1
ffhq_1945.png,-2.8148162080551544,8.84312766179072,2,1
ffhq_1958.png,-1.22901260276788,9.16469592321823,2,1
ffhq_207.png,2.1403560330247027,7.735573948647563,2,1
ffhq_2086.png,7.808051075020772,8.064609646686545,0,1
ffhq_2087.png,5.650100622863218,8.385013994490881,0,1
ffhq_2097.png,2.1913763040568,11.51806012243931,2,1
ffhq_20.png,2.1403560330247027,9.903220440976051,2,1
ffhq_2111.png,-1.4534807178679652,8.328698816045481,2,1
ffhq_2156.png,-4.118249544772451,8.343825129883712,1,1
ffhq_2183.png,2.1403560330247027,8.015434126178384,2,1
ffhq_2199.png,-3.629945064846465,7.969067846107031,2,1
ffhq_2211.png,3.8221323785582126,7.679625856558818,2,1
ffhq_2237.png,0.4556717151284111,9.240780182598233,2,1
ffhq_2252.png,2.1403560330247027,8.205252104575512,2,1
ffhq_2305.png,5.4981227842993246,9.429252197988312,0,1
ffhq_2323.png,0.4556717151284111,7.710759937489137,2,1
ffhq_2362.png,-3.3584031191619435,7.947934015706177,2,1
ffhq_2374.png,-1.180905326488307,8.862421981482095,2,1
ffhq_2378.png,-3.2357142713228644,9.18271288703661,2,1
ffhq_2466.png,0.4556717151284111,7.997730758390275,2,1
ffhq_2497.png,-1.22901260276788,7.613898579228476,2,1
ffhq_2508.png,0.4556717151284111,9.18271288703661,2,1
ffhq_2511.png,0.4556717151284111,8.086493052774207,2,1
ffhq_2522.png,2.1403560330247027,8.559066261593351,2,1
ffhq_2602.png,6.571175281413818,8.174880627614957,0,1
ffhq_2604.png,-2.9107889483013905,8.175161643672967,2,1
ffhq_2628.png,2.0922487567451293,8.485180495710237,2,1
ffhq_2650.png,4.032006090125762,8.068368454481288,2,1
ffhq_271.png,3.635501834992646,8.108142975377017,2,1
ffhq_2751.png,2.2455823233744807,9.16469592321823,2,1
ffhq_2790.png,5.811496757983601,10.397828473836377,0,1
ffhq_2870.png,2.1403560330247027,9.825073971270932,2,1
ffhq_3032.png,-1.2800328737999778,8.031280191171298,2,1
ffhq_3059.png,0.4556717151284111,8.728047706763078,2,1
ffhq_3071.png,2.303281981123007,8.073056171288279,2,1
ffhq_319.png,-1.4534807178679652,7.8285999204285535,2,1
ffhq_3221.png,0.4556717151284111,10.044171528970006,2,1
ffhq_3234.png,-1.334238893117658,7.663909668144496,2,1
ffhq_324.png,0.4556717151284111,7.630919379388189,2,1
ffhq_3336.png,-1.3919385508661848,11.605344988028254,2,1
ffhq_3341.png,0.4556717151284111,8.367658881998196,2,1
ffhq_3351.png,5.4981227842993246,7.546353001769734,0,1
ffhq_3375.png,5.4981227842993246,7.604309791610088,0,1
ffhq_3398.png,3.635501834992646,8.188750281041827,2,1
ffhq_3411.png,0.4556717151284111,8.050047078487093,2,1
ffhq_3447.png,-1.22901260276788,8.293164249563324,2,1
ffhq_3603.png,-3.629945064846465,10.98541994938728,2,1
ffhq_3645.png,2.2455823233744807,8.913436357876265,2,1
ffhq_3670.png,0.4556717151284111,7.910648262267916,2,1
ffhq_3723.png,-1.2800328737999778,7.660672866948577,2,1
ffhq_372.png,-2.9107889483013905,9.048443499792558,2,1
ffhq_3742.png,-1.0517640436465563,10.49770008657342,2,1
ffhq_3746.png,2.1403560330247027,8.015434126178384,2,1
ffhq_3747.png,2.1403560330247027,7.613898579228476,2,1
ffhq_3799.png,0.4556717151284111,8.026568935682569,2,1
ffhq_3881.png,2.364824148124787,8.567973057871013,2,1
ffhq_3930.png,-2.480001731292762,10.06524943332516,2,1
ffhq_3938.png,-1.2800328737999778,8.376459532001743,2,1
ffhq_3996.png,0.4556717151284111,7.797523176300155,2,1
ffhq_3998.png,2.1913763040568,7.526970037464353,2,1
ffhq_404.png,-1.22901260276788,8.168619819037104,2,1
ffhq_4082.png,9.20183397768362,10.603103087379347,0,1
ffhq_4087.png,0.4556717151284111,7.587312949428135,2,1
ffhq_4108.png,1.924472429514236,8.645992494674616,2,1
ffhq_4122.png,-1.2800328737999778,7.986715545496075,2,1
ffhq_4140.png,-5.450469398642089,10.245049259676977,1,1
ffhq_4166.png,-1.3919385508661848,7.558648958380012,2,1
ffhq_4171.png,4.147057701579687,7.910648262267916,2,1
ffhq_4173.png,0.4556717151284111,8.346910249072769,2,1
ffhq_4210.png,0.4556717151284111,9.0578104826881,2,1
ffhq_4236.png,-5.254921422371233,9.153487970236815,1,1
ffhq_4247.png,-2.9107889483013905,10.40638461350958,2,1
ffhq_4266.png,-3.012557543788737,7.630919379388189,2,1
ffhq_433.png,2.1403560330247027,8.559066261593351,2,1
ffhq_434.png,2.1913763040568,7.633991672663257,2,1
ffhq_4388.png,5.811496757983601,10.961564616425845,0,1
ffhq_4394.png,0.4556717151284111,8.373695904749296,2,1
ffhq_4413.png,0.4556717151284111,8.127014199118285,2,1
ffhq_4444.png,0.4556717151284111,9.188747480035392,2,1
ffhq_4489.png,-8.63460520569391,7.910648262267916,1,1
ffhq_4490.png,-1.180905326488307,12.80597261235754,2,1
ffhq_449.png,0.4556717151284111,9.046785055179278,2,1
ffhq_451.png,-5.450469398642089,8.073056171288279,1,1
ffhq_4525.png,0.4556717151284111,8.06145671302447,2,1
ffhq_4592.png,0.4556717151284111,8.050047078487093,2,1
ffhq_4611.png,0.4556717151284111,7.804082586082589,2,1
ffhq_464.png,-1.3919385508661848,7.867679440069845,2,1
ffhq_4672.png,0.4556717151284111,8.020604368491355,2,1
ffhq_4718.png,0.4556717151284111,8.236651598416348,2,1
ffhq_4730.png,-5.071868436527762,8.031280191171298,1,1
ffhq_4775.png,0.4556717151284111,9.78168328804637,2,1
ffhq_4780.png,5.650100622863218,9.685207492263016,0,1
ffhq_4823.png,2.1913763040568,10.771423553921151,2,1
ffhq_4836.png,0.4556717151284111,8.999212673779335,2,1
ffhq_4866.png,0.4556717151284111,9.788945691755268,2,1
ffhq_4916.png,-5.071868436527762,9.046933755723597,1,1
ffhq_4994.png,-1.334238893117658,7.617797368699156,2,1
ffhq_5005.png,5.983211866784584,8.59592628705349,0,1
ffhq_5010.png,0.4556717151284111,8.108142975377017,2,1
ffhq_5065.png,-3.3584031191619435,10.16375926406179,2,1
ffhq_5085.png,-1.22901260276788,9.691296510400862,2,1
ffhq_5100.png,3.923900974045559,7.910648262267916,2,1
ffhq_5104.png,-1.22901260276788,8.608356337568743,2,1
ffhq_5122.png,-4.738757192606395,9.341111265919537,1,1
ffhq_5131.png,-3.2357142713228644,7.587312949428135,2,1
ffhq_5153.png,-7.397641586849808,10.912246062976063,1,1
ffhq_5155.png,-1.5897367737588166,7.617797368699156,2,1
ffhq_5158.png,6.361812828898912,7.660672866948577,0,1
ffhq_5166.png,5.983211866784584,8.385013994490881,0,1
ffhq_5180.png,5.0295929750292725,10.262752674063517,0,1
ffhq_5242.png,-3.012557543788737,7.51778519713688,2,1
ffhq_5277.png,-1.4534807178679652,7.957891591551778,2,1
ffhq_5286.png,0.4556717151284111,11.14916555885338,2,1
ffhq_5312.png,-6.669344633773387,8.768323181911757,1,1
ffhq_5313.png,-4.90015332772678,7.750015288101269,1,1
ffhq_535.png,-1.2800328737999778,8.45639540008705,2,1
ffhq_651.png,8.30898501710663,9.23265772740898,0,1
ffhq_5488.png,-1.2800328737999778,11.51806012243931,2,1
ffhq_5510.png,4.541288495103287,8.461631297222336,0,1
ffhq_5535.png,-1.5192622957535655,8.685066258143914,2,1
ffhq_5557.png,2.2455823233744807,8.174880627614957,2,1
ffhq_5558.png,0.4556717151284111,8.283017545636156,2,1
ffhq_5568.png,-1.5897367737588166,8.767538716453487,2,1
ffhq_5604.png,-1.3919385508661848,7.558648958380012,2,1
ffhq_593.png,2.1403560330247027,8.522620744638338,2,1
ffhq_618.png,0.4556717151284111,9.200581346748132,2,1
ffhq_643.png,2.1403560330247027,7.735573948647563,2,1
ffhq_751.png,0.4556717151284111,11.050351575503692,2,1
ffhq_779.png,0.4556717151284111,7.587312949428135,2,1
ffhq_784.png,0.4556717151284111,9.57384996663233,2,1
ffhq_853.png,-2.9107889483013905,9.282267689767751,2,1
ffhq_861.png,0.4556717151284111,8.252072044887825,2,1
ffhq_880.png,0.4556717151284111,7.930608006759922,2,1
ffhq_901.png,0.4556717151284111,8.009136536840527,2,1
ffhq_938.png,2.303281981123007,7.660672866948577,2,1
ffhq_985.png,-1.2800328737999778,7.526970037464353,2,1
ffhq_9.png,4.032006090125762,8.24709459728128,2,1
image0000013.jpg,6.975473466785397,8.253219810246053,0,1
image0000047.jpg,5.896003746133918,9.282267689767751,0,1
image0000061.jpg,-3.012557543788737,10.50737582847322,2,1
image0000111.jpg,1.57897442920384,11.589412214273148,2,1
image0000244.jpg,4.615314008841054,8.790825633894489,0,1
image0000356.jpg,1.3948626608639911,13.331214723449854,2,1
image0000407.jpg,5.650100622863218,8.704302766042664,0,1
image0000518.jpg,17.27708160516924,8.439383276123772,0,1
image0000556.jpg,2.430605726010388,7.981700540765533,2,1
image0000579.jpg,2.0922487567451293,9.14133428739263,2,1
image0000586.jpg,5.896003746133918,10.47083519093102,0,1
image0000646.jpg,4.032006090125762,9.122493005768147,2,1
